origin,destination,num
Lithuania,Greece,545.0
Lithuania,Hungary,172.0
Lithuania,Iceland,1489.0
Lithuania,Ireland,38572.0
Lithuania,Israel,3869.0
Lithuania,Italy,5646.0
Lithuania,Kazakhstan,4386.0
Lithuania,Kyrgyzstan,2649.0
Lithuania,Latvia,16964.0
Lithuania,Luxembourg,600.0
Lithuania,Malta,52.0
Lithuania,Mexico,80.0
Lithuania,Netherlands,4433.0
Lithuania,Norway,35941.0
Lithuania,Panama,46.0
Lithuania,Poland,50444.0
Lithuania,Portugal,353.0
Lithuania,Romania,33.0
Lithuania,Russian Federation,71078.0
Lithuania,Serbia,28.0
Lithuania,Slovakia,134.0
Lithuania,Slovenia,34.0
Lithuania,South Africa,431.0
Lithuania,Spain,16837.0
Lithuania,Sweden,10726.0
Lithuania,Switzerland,1262.0
Lithuania,Turkey,260.0
Lithuania,Ukraine,24418.0
Lithuania,United Kingdom of Great Britain and Northern Ireland,116861.0
Lithuania,United States of America,36722.0
Lithuania,Venezuela (Bolivarian Republic of),147.0
Luxembourg,Argentina,96.0
Luxembourg,Australia,274.0
Luxembourg,Austria,763.0
Luxembourg,Belgium,4858.0
Luxembourg,Bolivia (Plurinational State of),6.0
Luxembourg,Brazil,64.0
Luxembourg,Bulgaria,49.0
Luxembourg,Cabo Verde,4.0
Luxembourg,Canada,538.0
Luxembourg,Chile,15.0
Luxembourg,Colombia,22.0
Luxembourg,Costa Rica,16.0
Luxembourg,Croatia,31.0
Luxembourg,Cyprus,13.0
Luxembourg,Czech Republic,21.0
Luxembourg,Denmark,503.0
Luxembourg,Estonia,13.0
Luxembourg,Finland,118.0
Luxembourg,France,12888.0
Luxembourg,Germany,20941.0
Luxembourg,Greece,139.0
Luxembourg,Hungary,171.0
Luxembourg,Iceland,144.0
Luxembourg,Ireland,156.0
Luxembourg,Italy,4799.0
Luxembourg,Latvia,10.0
Luxembourg,Liechtenstein,4.0
Luxembourg,Montenegro,100.0
Luxembourg,Namibia,39.0
Luxembourg,Netherlands,1139.0
Luxembourg,Norway,135.0
Luxembourg,Peru,15.0
Luxembourg,Poland,231.0
Luxembourg,Portugal,3801.0
Luxembourg,Russian Federation,36.0
Luxembourg,Serbia,90.0
Luxembourg,Slovakia,50.0
Luxembourg,Slovenia,42.0
Luxembourg,South Africa,28.0
Luxembourg,Spain,1425.0
Luxembourg,Sweden,314.0
Luxembourg,Switzerland,2414.0
Luxembourg,Turkey,44.0
Luxembourg,United Kingdom of Great Britain and Northern Ireland,2092.0
Luxembourg,United States of America,2407.0
Madagascar,Argentina,7.0
Madagascar,Australia,316.0
Madagascar,Austria,75.0
Madagascar,Belgium,552.0
Madagascar,Bolivia (Plurinational State of),5.0
Madagascar,Botswana,640.0
Madagascar,Brazil,42.0
Madagascar,Bulgaria,2.0
Madagascar,Canada,3908.0
Madagascar,Chile,8.0
Madagascar,Comoros,9651.0
Madagascar,Costa Rica,3.0
Madagascar,Cyprus,10.0
Madagascar,Czech Republic,27.0
Madagascar,Denmark,60.0
Madagascar,Egypt,46.0
Madagascar,Estonia,1.0
Madagascar,Finland,17.0
Madagascar,France,120400.0
Madagascar,Germany,1593.0
Madagascar,Greece,130.0
Madagascar,Hungary,31.0
Madagascar,Iceland,1.0
Madagascar,Ireland,12.0
Madagascar,Italy,2382.0
Madagascar,Mauritius,2277.0
Madagascar,Mayotte,5535.0
Madagascar,Netherlands,174.0
Madagascar,Norway,474.0
Madagascar,Portugal,26.0
Madagascar,R¨¦union,16763.0
Madagascar,Russian Federation,84.0
Madagascar,Seychelles,804.0
Madagascar,South Africa,461.0
Madagascar,Spain,462.0
Madagascar,Sweden,114.0
Madagascar,Switzerland,1770.0
Madagascar,United Kingdom of Great Britain and Northern Ireland,1121.0
Malawi,Australia,1266.0
Malawi,Austria,38.0
Malawi,Belgium,38.0
Malawi,Bolivia (Plurinational State of),7.0
Malawi,Botswana,4596.0
Malawi,Brazil,11.0
Malawi,Canada,781.0
Malawi,Chile,2.0
Malawi,Cyprus,10.0
Malawi,Czech Republic,2.0
Malawi,Denmark,89.0
Malawi,Egypt,32.0
Malawi,Eritrea,772.0
Malawi,Finland,32.0
Malawi,France,107.0
Malawi,Iceland,3.0
Malawi,Ireland,76.0
Malawi,Italy,171.0
Malawi,Lesotho,36.0
Malawi,Mozambique,77488.0
Malawi,Namibia,338.0
Malawi,Netherlands,293.0
Malawi,Norway,117.0
Malawi,Portugal,443.0
Malawi,Russian Federation,29.0
Malawi,South Africa,76605.0
Malawi,Spain,65.0
Malawi,Sweden,74.0
Malawi,Switzerland,109.0
Malawi,United Kingdom of Great Britain and Northern Ireland,17871.0
Malawi,United Republic of Tanzania,6907.0
Malawi,Zambia,11258.0
Malawi,Zimbabwe,102849.0
Malaysia,Algeria,1577.0
Malaysia,Argentina,2.0
Malaysia,Australia,156934.0
Malaysia,Austria,483.0
Malaysia,Bangladesh,233561.0
Malaysia,Belgium,470.0
Malaysia,Bermuda,37.0
Malaysia,Bolivia (Plurinational State of),8.0
Malaysia,Brazil,145.0
Malaysia,Brunei Darussalam,48285.0
Malaysia,Bulgaria,3.0
Malaysia,Cambodia,172.0
Malaysia,Canada,25746.0
Malaysia,Cayman Islands,17.0
Malaysia,Chile,25.0
Malaysia,China,6130.0
Malaysia,"China, Hong Kong Special Administrative Region",15273.0
Malaysia,Costa Rica,4.0
Malaysia,Cyprus,50.0
Malaysia,Czech Republic,412.0
Malaysia,Democratic People's Republic of Korea,196.0
Malaysia,Denmark,857.0
Malaysia,Dominican Republic,18.0
Malaysia,Ecuador,34.0
Malaysia,Egypt,3144.0
Malaysia,Estonia,2.0
Malaysia,Finland,522.0
Malaysia,France,2538.0
Malaysia,Germany,6140.0
Malaysia,Greece,63.0
Malaysia,Hungary,100.0
Malaysia,Iceland,35.0
Malaysia,India,12442.0
Malaysia,Indonesia,2201.0
Malaysia,Ireland,4186.0
Malaysia,Italy,613.0
Malaysia,Japan,8012.0
Malaysia,Jordan,299.0
Malaysia,Latvia,3.0
Malaysia,Libya,7921.0
Malaysia,Luxembourg,25.0
Malaysia,Maldives,96.0
Malaysia,Malta,46.0
Malaysia,Mauritius,61.0
Malaysia,Mexico,73.0
Malaysia,Netherlands,3630.0
Malaysia,New Zealand,16991.0
Malaysia,Norway,819.0
Malaysia,Panama,28.0
Malaysia,Papua New Guinea,79.0
Malaysia,Peru,44.0
Malaysia,Philippines,793.0
Malaysia,Poland,40.0
Malaysia,Portugal,48.0
Malaysia,Republic of Korea,1600.0
Malaysia,Russian Federation,1556.0
Malaysia,Singapore,1123654.0
Malaysia,Solomon Islands,108.0
Malaysia,South Africa,927.0
Malaysia,Spain,602.0
Malaysia,Sri Lanka,895.0
Malaysia,Sweden,1561.0
Malaysia,Switzerland,2385.0
Malaysia,Thailand,1195.0
Malaysia,Timor-Leste,162.0
Malaysia,Turkey,264.0
Malaysia,United Kingdom of Great Britain and Northern Ireland,75182.0
Malaysia,United States of America,63566.0
Malaysia,Venezuela (Bolivarian Republic of),34.0
Malaysia,Viet Nam,128.0
Maldives,Australia,538.0
Maldives,Austria,9.0
Maldives,Brazil,11.0
Maldives,Bulgaria,2.0
Maldives,Chile,2.0
Maldives,Costa Rica,1.0
Maldives,Czech Republic,2.0
Maldives,Denmark,9.0
Maldives,Egypt,32.0
Maldives,Finland,3.0
Maldives,France,6.0
Maldives,Greece,3.0
Maldives,India,199.0
Maldives,Ireland,2.0
Maldives,Italy,34.0
Maldives,Russian Federation,45.0
Maldives,Seychelles,38.0
Maldives,South Africa,56.0
Maldives,Sri Lanka,1364.0
Maldives,Sweden,21.0
Maldives,Switzerland,65.0
Maldives,United Kingdom of Great Britain and Northern Ireland,402.0
Mali,Australia,53.0
Mali,Austria,99.0
Mali,Belgium,598.0
Mali,Benin,1290.0
Mali,Bolivia (Plurinational State of),1.0
Mali,Brazil,7.0
Mali,Bulgaria,1.0
Mali,Burkina Faso,43815.0
Mali,Cabo Verde,7.0
Mali,Cameroon,6303.0
Mali,Canada,1807.0
Mali,Central African Republic,301.0
Mali,Chile,90.0
Mali,Congo,33918.0
Mali,Cote d'Ivoire,356019.0
Mali,Czech Republic,27.0
Mali,Denmark,52.0
Mali,Egypt,241.0
Mali,Finland,10.0
Mali,France,75555.0
Mali,Gabon,35709.0
Mali,Gambia,9251.0
Mali,Germany,1450.0
Mali,Ghana,4949.0
Mali,Greece,29.0
Mali,Guinea,61197.0
Mali,Hungary,23.0
Mali,Iceland,1.0
Mali,Ireland,29.0
Mali,Italy,4177.0
Mali,Liberia,1338.0
Mali,Libya,338.0
Mali,Mauritania,56557.0
Mali,Netherlands,179.0
Mali,Niger,84640.0
Mali,Nigeria,160967.0
Mali,Norway,50.0
Mali,Poland,30.0
Mali,Portugal,110.0
Mali,Romania,110.0
Mali,Russian Federation,73.0
Mali,Senegal,32930.0
Mali,Sierra Leone,1797.0
Mali,South Africa,108.0
Mali,South Sudan,203.0
Mali,Spain,17771.0
Mali,Sudan,678.0
Mali,Sweden,137.0
Mali,Switzerland,448.0
Mali,Togo,8122.0
Mali,Tunisia,999.0
Mali,United Kingdom of Great Britain and Northern Ireland,411.0
Mali,Western Sahara,373.0
Mali,Zambia,229.0
Malta,Argentina,2.0
Malta,Australia,49224.0
Malta,Austria,108.0
Malta,Belgium,480.0
Malta,Bolivia (Plurinational State of),5.0
Malta,Brazil,33.0
Malta,Bulgaria,55.0
Malta,Canada,8164.0
Malta,Chile,15.0
Malta,Cyprus,37.0
Malta,Czech Republic,21.0
Malta,Denmark,101.0
Malta,Dominican Republic,25.0
Malta,Finland,45.0
Malta,France,490.0
Malta,Germany,752.0
Malta,Greece,90.0
Malta,Hungary,60.0
Malta,Iceland,3.0
Malta,Ireland,372.0
Malta,Italy,1928.0
Malta,Latvia,8.0
Malta,Luxembourg,272.0
Malta,Netherlands,348.0
Malta,Norway,95.0
Malta,Peru,21.0
Malta,Portugal,42.0
Malta,Russian Federation,54.0
Malta,Serbia,53.0
Malta,Slovakia,22.0
Malta,South Africa,348.0
Malta,Spain,312.0
Malta,Sweden,168.0
Malta,Switzerland,297.0
Malta,Turkey,42.0
Malta,United Kingdom of Great Britain and Northern Ireland,31758.0
Malta,United States of America,7542.0
Marshall Islands,Australia,42.0
Marshall Islands,Bulgaria,1.0
Marshall Islands,Guam,234.0
Marshall Islands,Italy,5.0
Marshall Islands,Micronesia (Federated States of),92.0
Marshall Islands,Northern Mariana Islands,46.0
Marshall Islands,United States of America,6481.0
Martinique,Antigua and Barbuda,5.0
Martinique,Australia,42.0
Martinique,"Bonaire, Sint Eustatius and Saba",27.0
Martinique,Canada,635.0
Martinique,Chile,5.0
Martinique,Costa Rica,4.0
Martinique,Curacao,31.0
Martinique,Dominica,143.0
Martinique,Dominican Republic,33.0
Martinique,French Guiana,2654.0
Martinique,Guadeloupe,9446.0
Martinique,Saint Lucia,475.0
Martinique,Sint Maarten (Dutch part),75.0
Martinique,Venezuela (Bolivarian Republic of),43.0
Mauritania,Australia,42.0
Mauritania,Austria,33.0
Mauritania,Belgium,1649.0
Mauritania,Bolivia (Plurinational State of),1.0
Mauritania,Bulgaria,3.0
Mauritania,Canada,597.0
Mauritania,Chile,2.0
Mauritania,Congo,3149.0
Mauritania,Cote d'Ivoire,7997.0
Mauritania,Czech Republic,6.0
Mauritania,Denmark,27.0
Mauritania,Egypt,174.0
Mauritania,Estonia,2.0
Mauritania,Finland,21.0
Mauritania,France,17768.0
Mauritania,Gambia,3257.0
Mauritania,Ghana,13.0
Mauritania,Greece,118.0
Mauritania,Guinea,1504.0
Mauritania,Guinea-Bissau,559.0
Mauritania,Hungary,3.0
Mauritania,Iraq,200.0
Mauritania,Ireland,8.0
Mauritania,Italy,677.0
Mauritania,Jordan,73.0
Mauritania,Libya,357.0
Mauritania,Mali,17189.0
Mauritania,Morocco,1619.0
Mauritania,Netherlands,320.0
Mauritania,Norway,58.0
Mauritania,Portugal,39.0
Mauritania,Senegal,51490.0
Mauritania,Sierra Leone,129.0
Mauritania,Spain,8606.0
Mauritania,Sweden,64.0
Mauritania,Switzerland,130.0
Mauritania,Togo,145.0
Mauritania,Tunisia,530.0
Mauritania,United Kingdom of Great Britain and Northern Ireland,233.0
Mauritania,Western Sahara,542.0
Mauritius,Australia,28779.0
Mauritius,Austria,114.0
Mauritius,Belgium,817.0
Mauritius,Botswana,1881.0
Mauritius,Bulgaria,1.0
Mauritius,Canada,14775.0
Mauritius,Chile,5.0
Mauritius,Cyprus,13.0
Mauritius,Czech Republic,28.0
Mauritius,Denmark,146.0
Mauritius,Estonia,2.0
Mauritius,Finland,55.0
Mauritius,France,44337.0
Mauritius,Greece,38.0
Mauritius,Hungary,65.0
Mauritius,Iceland,5.0
Mauritius,India,296.0
Mauritius,Ireland,3231.0
Mauritius,Italy,9499.0
Mauritius,Luxembourg,53.0
Mauritius,Namibia,97.0
Mauritius,Netherlands,361.0
Mauritius,Norway,187.0
Mauritius,R¨¦union,5059.0
Mauritius,Russian Federation,64.0
Mauritius,Seychelles,554.0
Mauritius,South Africa,9132.0
Mauritius,Spain,241.0
Mauritius,Sweden,189.0
Mauritius,Switzerland,2916.0
Mauritius,United Kingdom of Great Britain and Northern Ireland,45123.0
Mauritius,United Republic of Tanzania,192.0
Mayotte,Chile,2.0
Mayotte,R¨¦union,6507.0
Mayotte,Wallis and Futuna Islands,93.0
Mexico,Antigua and Barbuda,5.0
Mexico,Argentina,1450.0
Mexico,Australia,4937.0
Mexico,Austria,1512.0
Mexico,Bahamas,134.0
Mexico,Belgium,1242.0
Mexico,Belize,3472.0
Mexico,Bolivia (Plurinational State of),9522.0
Mexico,Brazil,3198.0
Mexico,Bulgaria,44.0
Mexico,Cabo Verde,3.0
Mexico,Canada,93557.0
Mexico,Cayman Islands,37.0
Mexico,Chile,1739.0
Mexico,Colombia,2854.0
Mexico,Costa Rica,3176.0
Mexico,Croatia,39.0
Mexico,Cuba,375.0
Mexico,Curacao,13.0
Mexico,Cyprus,71.0
Mexico,Czech Republic,394.0
Mexico,Denmark,1157.0
Mexico,Dominican Republic,1498.0
Mexico,Ecuador,2258.0
Mexico,Egypt,74.0
Mexico,El Salvador,1714.0
Mexico,Estonia,26.0
Mexico,Finland,908.0
Mexico,France,12580.0
Mexico,Germany,18268.0
Mexico,Greece,396.0
Mexico,Guatemala,17540.0
Mexico,Haiti,634.0
Mexico,Honduras,1148.0
Mexico,Hungary,432.0
Mexico,Iceland,87.0
Mexico,Ireland,305.0
Mexico,Israel,2601.0
Mexico,Italy,8827.0
Mexico,Japan,1937.0
Mexico,Latvia,37.0
Mexico,Liechtenstein,25.0
Mexico,Luxembourg,27.0
Mexico,Netherlands,3801.0
Mexico,Nicaragua,846.0
Mexico,Norway,1226.0
Mexico,Panama,4832.0
Mexico,Paraguay,1605.0
Mexico,Peru,1491.0
Mexico,Philippines,145.0
Mexico,Poland,211.0
Mexico,Portugal,256.0
Mexico,Puerto Rico,2647.0
Mexico,Romania,127.0
Mexico,Russian Federation,204.0
Mexico,Saint Lucia,9.0
Mexico,Serbia,26.0
Mexico,Slovakia,82.0
Mexico,Slovenia,68.0
Mexico,South Africa,292.0
Mexico,Spain,46867.0
Mexico,Sweden,2486.0
Mexico,Switzerland,6605.0
Mexico,Turkey,153.0
Mexico,United Kingdom of Great Britain and Northern Ireland,10502.0
Mexico,United States of America,12050031.0
Mexico,Uruguay,466.0
Mexico,Venezuela (Bolivarian Republic of),3831.0
Micronesia (Federated States of),Argentina,4.0
Micronesia (Federated States of),Austria,1.0
Micronesia (Federated States of),Chile,2.0
Micronesia (Federated States of),France,3.0
Micronesia (Federated States of),Guam,10639.0
Micronesia (Federated States of),Italy,13.0
Micronesia (Federated States of),Marshall Islands,242.0
Micronesia (Federated States of),Northern Mariana Islands,1115.0
Micronesia (Federated States of),Palau,435.0
Micronesia (Federated States of),Spain,73.0
Micronesia (Federated States of),United States of America,7271.0
Monaco,Argentina,10.0
Monaco,Australia,53.0
Monaco,Austria,24.0
Monaco,Belgium,6.0
Monaco,Brazil,151.0
Monaco,Bulgaria,9.0
Monaco,Canada,196.0
Monaco,Chile,8.0
Monaco,Costa Rica,1.0
Monaco,Czech Republic,6.0
Monaco,Denmark,17.0
Monaco,Egypt,91.0
Monaco,Estonia,1.0
Monaco,Finland,10.0
Monaco,France,24947.0
Monaco,Greece,45.0
Monaco,Hungary,5.0
Monaco,Iceland,1.0
Monaco,Ireland,7.0
Monaco,Italy,1617.0
Monaco,Libya,276.0
Monaco,Netherlands,78.0
Monaco,Poland,23.0
Monaco,Russian Federation,45.0
Monaco,South Africa,26.0
Monaco,Spain,235.0
Monaco,Sweden,42.0
Monaco,Switzerland,266.0
Monaco,United Kingdom of Great Britain and Northern Ireland,430.0
Mongolia,Australia,886.0
Mongolia,Austria,1804.0
Mongolia,Belarus,168.0
Mongolia,Belgium,984.0
Mongolia,Bolivia (Plurinational State of),1.0
Mongolia,Bulgaria,70.0
Mongolia,Canada,1254.0
Mongolia,Chile,2.0
Mongolia,Costa Rica,16.0
Mongolia,Czech Republic,4500.0
Mongolia,Denmark,61.0
Mongolia,Egypt,17.0
Mongolia,Estonia,49.0
Mongolia,Finland,62.0
Mongolia,France,1427.0
Mongolia,Greece,8.0
Mongolia,Hungary,987.0
Mongolia,Iceland,22.0
Mongolia,Ireland,318.0
Mongolia,Italy,275.0
Mongolia,Latvia,107.0
Mongolia,Lithuania,64.0
Mongolia,Netherlands,482.0
Mongolia,Norway,141.0
Mongolia,Poland,322.0
Mongolia,Republic of Korea,18407.0
Mongolia,Republic of Moldova,92.0
Mongolia,Russian Federation,21144.0
Mongolia,Slovakia,64.0
Mongolia,Spain,419.0
Mongolia,Sweden,2409.0
Mongolia,Switzerland,693.0
Mongolia,Turkey,190.0
Mongolia,United Kingdom of Great Britain and Northern Ireland,1821.0
Montenegro,Australia,2025.0
Montenegro,Austria,21842.0
Montenegro,Belgium,512.0
Montenegro,Bolivia (Plurinational State of),2.0
Montenegro,Bosnia and Herzegovina,3968.0
Montenegro,Brazil,26.0
Montenegro,Bulgaria,28.0
Montenegro,Canada,1727.0
Montenegro,Croatia,6181.0
Montenegro,Czech Republic,81.0
Montenegro,Denmark,158.0
Montenegro,Finland,5.0
Montenegro,France,1403.0
Montenegro,Germany,25.0
Montenegro,Hungary,45.0
Montenegro,Italy,2285.0
Montenegro,Liechtenstein,3.0
Montenegro,Luxembourg,8559.0
Montenegro,Norway,405.0
Montenegro,Poland,60.0
Montenegro,Portugal,75.0
Montenegro,Russian Federation,263.0
Montenegro,Serbia,71224.0
Montenegro,Slovakia,39.0
Montenegro,Slovenia,2974.0
Montenegro,Spain,167.0
Montenegro,Sweden,853.0
Montenegro,Switzerland,2796.0
Montenegro,The former Yugoslav Republic of Macedonia,9229.0
Montenegro,United Kingdom of Great Britain and Northern Ireland,1124.0
Montenegro,Venezuela (Bolivarian Republic of),272.0
Montserrat,Anguilla,302.0
Montserrat,Antigua and Barbuda,1138.0
Montserrat,British Virgin Islands,209.0
Montserrat,Canada,678.0
Montserrat,Chile,2.0
Montserrat,Costa Rica,4.0
Montserrat,Dominica,162.0
Montserrat,France,6.0
Montserrat,Greece,78.0
Montserrat,Grenada,10.0
Montserrat,Ireland,1.0
Montserrat,Saint Kitts and Nevis,430.0
Montserrat,Saint Lucia,31.0
Montserrat,United Kingdom of Great Britain and Northern Ireland,7828.0
Montserrat,United States of America,6085.0
Montserrat,United States Virgin Islands,780.0
Morocco,Andorra,441.0
Morocco,Argentina,212.0
Morocco,Australia,2173.0
Morocco,Austria,1926.0
Morocco,Bahrain,648.0
Morocco,Belgium,93012.0
Morocco,Bolivia (Plurinational State of),24.0
Morocco,Brazil,606.0
Morocco,Bulgaria,85.0
Morocco,Canada,63869.0
Morocco,Chile,87.0
Morocco,Colombia,71.0
Morocco,Costa Rica,4.0
Morocco,Croatia,29.0
Morocco,Cyprus,71.0
Morocco,Czech Republic,300.0
Morocco,Denmark,5632.0
Morocco,Dominican Republic,34.0
Morocco,Ecuador,48.0
Morocco,Egypt,1183.0
Morocco,Estonia,14.0
Morocco,Finland,2480.0
Morocco,France,926466.0
Morocco,Gabon,463.0
Morocco,Germany,114552.0
Morocco,Gibraltar,996.0
Morocco,Greece,2076.0
Morocco,Hungary,200.0
Morocco,Iceland,166.0
Morocco,Iraq,586.0
Morocco,Ireland,274.0
Morocco,Israel,163113.0
Morocco,Italy,425238.0
Morocco,Jordan,631.0
Morocco,Kuwait,2795.0
Morocco,Latvia,9.0
Morocco,Lebanon,157.0
Morocco,Libya,4899.0
Morocco,Luxembourg,246.0
Morocco,Malta,260.0
Morocco,Mauritania,342.0
Morocco,Mexico,320.0
Morocco,Netherlands,172291.0
Morocco,New Caledonia,750.0
Morocco,Norway,5544.0
Morocco,Panama,79.0
Morocco,Peru,38.0
Morocco,Poland,318.0
Morocco,Portugal,1906.0
Morocco,Qatar,1437.0
Morocco,Romania,107.0
Morocco,Russian Federation,1101.0
Morocco,Senegal,3981.0
Morocco,Serbia,33.0
Morocco,Slovakia,52.0
Morocco,Slovenia,23.0
Morocco,South Africa,1166.0
Morocco,Spain,699800.0
Morocco,Sweden,9233.0
Morocco,Switzerland,17494.0
Morocco,Tunisia,5803.0
Morocco,Turkey,481.0
Morocco,Ukraine,1737.0
Morocco,United Arab Emirates,7492.0
Morocco,United Kingdom of Great Britain and Northern Ireland,23519.0
Morocco,United States of America,62510.0
Morocco,Venezuela (Bolivarian Republic of),1008.0
Mozambique,Angola,283.0
Mozambique,Argentina,11.0
Mozambique,Australia,1023.0
Mozambique,Austria,67.0
Mozambique,Belgium,56.0
Mozambique,Bolivia (Plurinational State of),3.0
Mozambique,Botswana,1185.0
Mozambique,Brazil,1702.0
Mozambique,Bulgaria,34.0
Mozambique,Cabo Verde,26.0
Mozambique,Canada,1275.0
Mozambique,Chile,46.0
Mozambique,Costa Rica,4.0
Mozambique,Cyprus,13.0
Mozambique,Czech Republic,10.0
Mozambique,Denmark,209.0
Mozambique,Egypt,19.0
Mozambique,Eritrea,1107.0
Mozambique,Estonia,2.0
Mozambique,Finland,81.0
Mozambique,France,1290.0
Mozambique,Greece,65.0
Mozambique,Hungary,21.0
Mozambique,Iceland,26.0
Mozambique,Ireland,39.0
Mozambique,Italy,857.0
Mozambique,Kenya,601.0
Mozambique,Lesotho,23.0
Mozambique,Malawi,54183.0
Mozambique,Namibia,125.0
Mozambique,Netherlands,655.0
Mozambique,Norway,189.0
Mozambique,Poland,26.0
Mozambique,Portugal,67991.0
Mozambique,Russian Federation,111.0
Mozambique,Sao Tome and Principe,116.0
Mozambique,South Africa,449710.0
Mozambique,Spain,1197.0
Mozambique,Swaziland,10393.0
Mozambique,Sweden,333.0
Mozambique,Switzerland,1266.0
Mozambique,Uganda,30.0
Mozambique,United Kingdom of Great Britain and Northern Ireland,6368.0
Mozambique,United Republic of Tanzania,14651.0
Mozambique,Venezuela (Bolivarian Republic of),53.0
Mozambique,Zambia,2010.0
Mozambique,Zimbabwe,94382.0
Myanmar,Argentina,9.0
Myanmar,Australia,28916.0
Myanmar,Austria,71.0
Myanmar,Bangladesh,201346.0
Myanmar,Belgium,145.0
Myanmar,Bhutan,34.0
Myanmar,Brazil,14.0
Myanmar,Cambodia,52.0
Myanmar,Canada,8967.0
Myanmar,Chile,2.0
Myanmar,Costa Rica,12.0
Myanmar,Cyprus,50.0
Myanmar,Czech Republic,128.0
Myanmar,Denmark,1796.0
Myanmar,Egypt,14.0
Myanmar,Finland,1499.0
Myanmar,France,472.0
Myanmar,Germany,2276.0
Myanmar,Greece,20.0
Myanmar,Hungary,9.0
Myanmar,Iceland,1.0
Myanmar,India,50587.0
Myanmar,Ireland,64.0
Myanmar,Italy,441.0
Myanmar,Jordan,26.0
Myanmar,Lao People's Democratic Republic,249.0
Myanmar,Malaysia,252292.0
Myanmar,Netherlands,1104.0
Myanmar,New Zealand,2200.0
Myanmar,Norway,3136.0
Myanmar,Pakistan,2460.0
Myanmar,Panama,98.0
Myanmar,Philippines,421.0
Myanmar,Republic of Korea,11514.0
Myanmar,Russian Federation,626.0
Myanmar,Saudi Arabia,202720.0
Myanmar,South Africa,218.0
Myanmar,Spain,87.0
Myanmar,Sweden,1541.0
Myanmar,Switzerland,253.0
Myanmar,Thailand,1978348.0
Myanmar,Turkey,37.0
Myanmar,United Kingdom of Great Britain and Northern Ireland,13064.0
Myanmar,United States of America,103291.0
Myanmar,Viet Nam,11187.0
Namibia,Angola,1012.0
Namibia,Argentina,2.0
Namibia,Australia,1393.0
Namibia,Austria,183.0
Namibia,Belgium,20.0
Namibia,Botswana,1845.0
Namibia,Brazil,58.0
Namibia,Bulgaria,5.0
Namibia,Canada,1195.0
Namibia,Chile,5.0
Namibia,Cyprus,5.0
Namibia,Czech Republic,27.0
Namibia,Denmark,64.0
Namibia,Egypt,298.0
Namibia,Estonia,1.0
Namibia,Finland,110.0
Namibia,France,173.0
Namibia,Greece,8.0
Namibia,Hungary,8.0
Namibia,Iceland,39.0
Namibia,Ireland,38.0
Namibia,Italy,93.0
Namibia,Kenya,68.0
Namibia,Lesotho,4.0
Namibia,Netherlands,268.0
Namibia,Norway,84.0
Namibia,Russian Federation,121.0
Namibia,South Africa,133282.0
Namibia,Spain,126.0
Namibia,Sweden,127.0
Namibia,Switzerland,331.0
Namibia,United Kingdom of Great Britain and Northern Ireland,2649.0
Namibia,United Republic of Tanzania,644.0
Namibia,Zambia,1566.0
Nauru,Australia,728.0
Nauru,Austria,1.0
Nauru,Bulgaria,2.0
Nauru,Chile,7.0
Nauru,Italy,2.0
Nauru,Kiribati,1590.0
Nauru,Samoa,8.0
Nauru,South Africa,23.0
Nauru,United Kingdom of Great Britain and Northern Ireland,30.0
Nepal,Australia,32872.0
Nepal,Austria,588.0
Nepal,Bahrain,3789.0
Nepal,Bangladesh,39059.0
Nepal,Belgium,3348.0
Nepal,Bhutan,717.0
Nepal,Bolivia (Plurinational State of),6.0
Nepal,Brazil,60.0
Nepal,Brunei Darussalam,5344.0
Nepal,Bulgaria,7.0
Nepal,Cambodia,45.0
Nepal,Canada,9830.0
Nepal,Chile,8.0
Nepal,"China, Hong Kong Special Administrative Region",9334.0
Nepal,Costa Rica,8.0
Nepal,Cyprus,64.0
Nepal,Czech Republic,129.0
Nepal,Denmark,2049.0
Nepal,Estonia,19.0
Nepal,Finland,2691.0
Nepal,France,1325.0
Nepal,Germany,3924.0
Nepal,Greece,50.0
Nepal,Hungary,64.0
Nepal,Iceland,101.0
Nepal,India,542947.0
Nepal,Ireland,136.0
Nepal,Italy,1775.0
Nepal,Jordan,192.0
Nepal,Kuwait,22678.0
Nepal,Latvia,11.0
Nepal,Luxembourg,32.0
Nepal,Malaysia,205021.0
Nepal,Netherlands,1639.0
Nepal,New Zealand,1465.0
Nepal,Northern Mariana Islands,125.0
Nepal,Norway,1558.0
Nepal,Philippines,68.0
Nepal,Poland,56.0
Nepal,Portugal,514.0
Nepal,Qatar,151314.0
Nepal,Republic of Korea,13573.0
Nepal,Russian Federation,175.0
Nepal,Saudi Arabia,381102.0
Nepal,Seychelles,177.0
Nepal,South Africa,130.0
Nepal,Spain,3136.0
Nepal,Sri Lanka,334.0
Nepal,Sweden,901.0
Nepal,Switzerland,953.0
